"","subcategory_id","category_id","article_id","author_id","name.x","title","year","name.y","name"
"1176",3694,948,6668,12217,"Reza Shojalashkari","Industrial Dynamics Simulation of the Effects of Advertising on Production-Distribution System",1974,"Marketing Systems",""
"1177",3694,948,6666,12213,"K. Roscoe Davis","Market Strategy via Simulation",1974,"Marketing Systems",""
"1178",3694,948,6668,12218,"L. T. Fan","Industrial Dynamics Simulation of the Effects of Advertising on Production-Distribution System",1974,"Marketing Systems",""
"1179",3694,948,6670,12221,"Joe A. Dodson  Jr.","A Normative Simulation for Airline Marketing Planning",1974,"Marketing Systems",""
"1180",3694,948,6667,12215,"Luis V. Dominguez","PLAN*IT: Simulation Applied in a Marketing Decision System",1974,"Marketing Systems",""
"1181",3694,948,6669,12219,"William G. Browne","Horizons of Simulation and Marketing Management",1974,"Marketing Systems",""
"1182",3694,948,6670,12220,"Randall L. Schultz","A Normative Simulation for Airline Marketing Planning",1974,"Marketing Systems",""
"1183",3694,948,6667,12214,"Stanton G. Cort","PLAN*IT: Simulation Applied in a Marketing Decision System",1974,"Marketing Systems",""
"1184",3694,948,6668,12216,"C. L. Hwang","Industrial Dynamics Simulation of the Effects of Advertising on Production-Distribution System",1974,"Marketing Systems",""
"1185",3694,949,6671,12222,"Thomas Murray Cook","Schedule-Constrained Job Scheduling in a Multiprogrammed Computer System",1974,"Computer Job Sceduling",""
"1186",3694,949,6673,12223,"Herbert D. Schwetman","Simulation of Computer Systems Using Automatically Generated Load Descriptions",1974,"Computer Job Sceduling",""
"1187",3694,949,6672,11704,"Leo J. Cohen","A Language Orientation for the Discrete Event Modeling of Applications Programs and Operating Systems",1974,"Computer Job Sceduling",""
"1188",3694,887,6320,11662,"Sherman Hunter","GPSS/360 - NORDEN, a Partial Conversational GPSS",1968,"Graphics and GPSS Modifications",""
"1189",3694,951,6674,12224,"Leonard Bass","Some Experiments in Simulating OS/360 from Performance Data",1974,"Tutorial: GPSS (2)",""
"1190",3694,951,6674,12225,"Thomas Santos","Some Experiments in Simulating OS/360 from Performance Data",1974,"Tutorial: GPSS (2)",""
"1191",3694,951,6674,12226,"Michael Sheets","Some Experiments in Simulating OS/360 from Performance Data",1974,"Tutorial: GPSS (2)",""
"1192",3694,951,6674,12227,"Harley Courtney","Some Experiments in Simulating OS/360 from Performance Data",1974,"Tutorial: GPSS (2)",""
"1193",3694,951,6674,12228,"Thomas Schriber","Some Experiments in Simulating OS/360 from Performance Data",1974,"Tutorial: GPSS (2)",""
"1194",3694,952,6681,12238,"Peter R. Newsted","A Stimulus-Driven Model of Concept Identification",1974,"Workshop Session 1",""
"1195",3694,952,6682,12239,"A. M. Wildberger","A Review of Modeling and Simulation in Education and Training",1974,"Workshop Session 1",""
"1196",3694,952,6675,12231,"J. Fike","Implemented Techniques for Handling Spikes in an Assignable Delay Simulator",1974,"Workshop Session 1",""
"1197",3694,952,6677,12233,"Douglass Seely","Well-Formed Models for Discrete Simulation",1974,"Workshop Session 1",""
"1198",3694,952,6675,12229,"S. A. Szygenda","Implemented Techniques for Handling Spikes in an Assignable Delay Simulator",1974,"Workshop Session 1",""
"1199",3694,952,6675,12230,"A. Lekkos","Implemented Techniques for Handling Spikes in an Assignable Delay Simulator",1974,"Workshop Session 1",""
"1200",3694,952,6683,12240,"John W. McCredie","An Interdisciplinary Introduction to Simulation",1974,"Workshop Session 1",""
"1201",3694,952,6676,12232,"R. L. Aveyard","A Mathematical Formulation for a Class of Discrete Event Systems",1974,"Workshop Session 1",""
"1202",3694,952,6680,12237,"Salah M. Yousif","The Exponential Markov Stochastic Model",1974,"Workshop Session 1",""
"1203",3694,952,6679,12236,"Ralph J. Kochenburger","MARKOV: A General Purpose Simulation Program",1974,"Workshop Session 1",""
"1204",3694,952,6678,12189,"J. Stuart Hunter","Validation of Computer Simulation Models Using Parametric Time Series Analysis",1974,"Workshop Session 1",""
"1205",3694,952,6678,12234,"Der-Ann Hsu","Validation of Computer Simulation Models Using Parametric Time Series Analysis",1974,"Workshop Session 1",""
"1206",3694,952,6679,12235,"Maurice F. Aburdene","MARKOV: A General Purpose Simulation Program",1974,"Workshop Session 1",""
"1207",3694,953,6684,12241,"Robert W. Blanning","Training Socialist Managers by Enterprise Simulation",1974,"Workshop Session 2",""
"1208",3694,953,6686,12245,"Ronald Dale Jones","Combining Discrete and Continuous Simulation Dynamo into Simscript",1974,"Workshop Session 2",""
"1209",3694,953,6684,12048,"Myron Uretsky","Training Socialist Managers by Enterprise Simulation",1974,"Workshop Session 2",""
"1210",3694,953,6691,12250,"Victor W. Ruwe","Procurement Cycle Modeling and Simulation",1974,"Workshop Session 2",""
"1211",3694,953,6687,12246,"Claude Boucher","An APL-Based Simulation Package",1974,"Workshop Session 2",""
"1212",3694,953,6685,12039,"Theodore J. Mock","The Use of Simulation and Gaming in Information Systems Research",1974,"Workshop Session 2",""
"1213",3694,953,6688,12247,"Everett L. Johnson","The Impact of Micro-Processors on Continuous Simulation",1974,"Workshop Session 2",""
"1214",3694,953,6685,12243,"Miklos A. Vasarhelyi","The Use of Simulation and Gaming in Information Systems Research",1974,"Workshop Session 2",""
"1215",3694,953,6684,12242,"Andrzej W. Kisiel","Training Socialist Managers by Enterprise Simulation",1974,"Workshop Session 2",""
"1216",3694,953,6689,12248,"Joseph B. Major","Sizing a Federated Computer System",1974,"Workshop Session 2",""
"1217",3694,953,6685,12244,"John C. Fellingham","The Use of Simulation and Gaming in Information Systems Research",1974,"Workshop Session 2",""
"1218",3694,953,6690,12249,"Zalman A. Shavell","System for Economic Simulation",1974,"Workshop Session 2",""
"1219",3694,954,6694,12254,"Meyer Katzper","Aquatic Simulation on Secondary Cooling for ECCS",1974,"Workshop Session 3",""
"1220",3694,954,6698,12259,"M. W. Shiveley","A Simulator for Evaluation of Information Systems",1974,"Workshop Session 3",""
"1221",3694,954,6697,11966,"Francis D. Tuggle","The Value of an Intentionally Mis-Designed Simulation",1974,"Workshop Session 3",""
"1222",3694,954,6693,12253,"Randall Bolten","A Simulation Model for Overseas Telephone Operations Districts",1974,"Workshop Session 3",""
"1223",3694,954,6695,12255,"Dhira Phantumvanit","Simulation and Statistical Quality Control for Urban Water Management",1974,"Workshop Session 3",""
"1224",3694,954,6698,12260,"John Weaver","A Simulator for Evaluation of Information Systems",1974,"Workshop Session 3",""
"1225",3694,954,6697,12258,"Dean A. Lebetsky","The Value of an Intentionally Mis-Designed Simulation",1974,"Workshop Session 3",""
"1226",3694,954,6696,12257,"John M. Nevison","Weathering the Storm: Lessons from the Data of a Watershed Ecosystem",1974,"Workshop Session 3",""
"1227",3694,954,6692,12252,"Edward M. Salley","The Optimal Routing of Vehicles Using the GASP II Simulator",1974,"Workshop Session 3",""
"1228",3694,954,6692,12251,"M. Wayne Shiveley","The Optimal Routing of Vehicles Using the GASP II Simulator",1974,"Workshop Session 3",""
"1229",3694,954,6695,12256,"Chia Shun Shih","Simulation and Statistical Quality Control for Urban Water Management",1974,"Workshop Session 3",""
"1230",3694,955,6700,12263,"L. K. Nenonen","Hybrid Simulation of Interacting Discrete and Continuous Systems",1974,"Workshop Session 4",""
"1231",3694,955,6700,12264,"K. A. Strobele","Hybrid Simulation of Interacting Discrete and Continuous Systems",1974,"Workshop Session 4",""
"1232",3694,955,6700,12262,"P. W. U. Graefe","Hybrid Simulation of Interacting Discrete and Continuous Systems",1974,"Workshop Session 4",""
"1233",3694,955,6706,12272,"Philip C. Cooley","An Approach to Modeling Simulation Programs",1974,"Workshop Session 4",""
"1234",3694,955,6699,12259,"M. W. Shiveley","The Utilization of an Information Systems Simulator for Line Balancing",1974,"Workshop Session 4",""
"1235",3694,955,6705,12271,"Larry D. Wittle","Simulation System for Brain Modeling",1974,"Workshop Session 4",""
"1236",3694,955,6699,12261,"J. W. Simonds","The Utilization of an Information Systems Simulator for Line Balancing",1974,"Workshop Session 4",""
"1237",3694,955,6702,12266,"Charles E. Donaghey","Cell Kinetics and CELLSIM",1974,"Workshop Session 4",""
"1238",3694,955,6701,12265,"Ashok Rao","A Generalized Simulation Model of an Automated Cart Transportation System",1974,"Workshop Session 4",""
"1239",3694,955,6704,12270,"Peter L. Asprey","Rural Medical Care Clinic Simulation Model",1974,"Workshop Session 4",""
"1240",3694,955,6704,12269,"Richard A. Reid","Rural Medical Care Clinic Simulation Model",1974,"Workshop Session 4",""
"1241",3694,955,6703,12268,"Chan F. Lam","A Steady-State Enzyme Kinetics Modeling System",1974,"Workshop Session 4",""
"1242",3694,955,6703,12267,"Nancy Schatz","A Steady-State Enzyme Kinetics Modeling System",1974,"Workshop Session 4",""
"1243",3694,956,6710,12278,"Allan M. Bloom","Computer Simulation of the NASA Water Vapor Electrolysis Reactor",1974,"Workshop Session 5",""
"1244",3694,956,6708,12275,"Robert V. Fultyn","A Probabilistic Evaluation of Fallout Effects Associated with Nuclear Air Bursts",1974,"Workshop Session 5",""
"1245",3694,956,6709,12129,"A. J. Parker","Resource Simulator for an F-4E Air Force Training Squadron",1974,"Workshop Session 5",""
"1246",3694,956,6707,12273,"Dan Cohen","ORLY: A Digital Computer Flight Simulator",1974,"Workshop Session 5",""
"1247",3694,956,6711,12279,"Willis A. Soper  Jr.","AEGIS Mission Performance Simulation (AMPS)",1974,"Workshop Session 5",""
"1248",3694,956,6709,12276,"Timothy I. Chen","Resource Simulator for an F-4E Air Force Training Squadron",1974,"Workshop Session 5",""
"1249",3694,956,6707,12274,"Edward Taft","ORLY: A Digital Computer Flight Simulator",1974,"Workshop Session 5",""
"1250",3694,956,6709,12277,"John Duncan","Resource Simulator for an F-4E Air Force Training Squadron",1974,"Workshop Session 5",""
"1251",3694,957,6712,12280,"Manak C. Gupta","Mutual Fund Performance - A Reconsideration",1974,"Late Paper",""
"1252",3694,958,6713,12281,"Willard M. Holmes","An Improved Simulation Language Approach for Large Scale Simulation and Time Critical Operation",1975,"Languages for Simulation 1",""
"1253",3694,958,6715,12286,"Edward H. Cooper","FORTSIM - Simulation Using Structured FORTRAN Plus Table Management",1975,"Languages for Simulation 1",""
"1254",3694,958,6715,12284,"Richard D. Crum","FORTSIM - Simulation Using Structured FORTRAN Plus Table Management",1975,"Languages for Simulation 1",""
"1255",3694,958,6718,12289,"Jair M. Babad","A New Look at Process Oriented Simulation Languages",1975,"Languages for Simulation 1",""
"1256",3694,1071,8040,13853,"Jorge Haddock","Validation: Expanding the Boundaries (Panel)",1988,"Modeling Methodology",""
"1257",3694,1082,8446,13504,"Douglas G. MacFarland","Tutorial: Scheduling Manufacturing Systems with FACTOR",1991,"Software/Modelware Tutorials",""
"1258",3694,958,6718,12290,"Linus Schrage","A New Look at Process Oriented Simulation Languages",1975,"Languages for Simulation 1",""
"1259",3694,958,6717,12288,"G. K. Hutchinson","An Interactive Language for Discute Digital Simulation",1975,"Languages for Simulation 1",""
"1260",3694,958,6713,12282,"Alex C. Jolly","An Improved Simulation Language Approach for Large Scale Simulation and Time Critical Operation",1975,"Languages for Simulation 1",""
"1261",3694,958,6714,12283,"Andreas Philippakis","Business Oriented Simulation System (B.O.S.S.): A Simulation Language Based on Cobol",1975,"Languages for Simulation 1",""
"1262",3694,958,6716,12176,"R. Wayne Gober","Conditions, Criteria, and Caveats for Computer Simulation with Cobol",1975,"Languages for Simulation 1",""
"1263",3694,958,6716,12175,"Francis J. Brewerton","Conditions, Criteria, and Caveats for Computer Simulation with Cobol",1975,"Languages for Simulation 1",""
"1264",3694,959,6726,12304,"William F. Hoyt","Simulation of Abnormal Eye Movements in Cerebellar Disease",1975,"Biomedical Simulation 1",""
"1265",3694,959,6723,12298,"Kenneth H. Cooper","A Computer System to Quantify Exercise on a Mass Basis",1975,"Biomedical Simulation 1",""
"1266",3694,959,6723,12299,"Steve R. White","A Computer System to Quantify Exercise on a Mass Basis",1975,"Biomedical Simulation 1",""
"1267",3694,959,6726,12306,"Lawrence Stark","Simulation of Abnormal Eye Movements in Cerebellar Disease",1975,"Biomedical Simulation 1",""
"1268",3694,959,6725,12301,"R. D. Benham","Interactive Simulation Language for Hybrid Computers",1975,"Biomedical Simulation 1",""
"1269",3694,1082,8625,14678,"Jeffry Jones","Object-Oriented Network Performance Prediction",1992,"Software/Modelware Tutorials",""
"1270",3694,959,6725,12302,"G. R. Taylor","Interactive Simulation Language for Hybrid Computers",1975,"Biomedical Simulation 1",""
"1271",3694,959,6724,12300,"C. C. Collins","Human Oculomotor Control Simulation",1975,"Biomedical Simulation 1",""
"1272",3694,1082,8437,13833,"Daniel T. Brunner","GPSS/H in the 1990s",1991,"Software/Modelware Tutorials",""
"1273",3694,1082,8437,13832,"Robert C. Crain","GPSS/H in the 1990s",1991,"Software/Modelware Tutorials",""
"1274",3694,960,6729,12309,"Walter L. Whipple","Optimal Profit Scheduling of a Computer Center",1975,"Financial/Econometric Models",""
"1275",3694,960,6731,12312,"Guy C. Corynen","Experimental Inquiries: A Mathematical Approach",1975,"Financial/Econometric Models",""
"1276",3694,960,6730,12311,"Gerald E. Brown","Simulation of Socio-Economic Conditions in a Canadian River Basin Using Cross Impact Analysis",1975,"Financial/Econometric Models",""
"1277",3694,960,6728,12308,"Royce Townsend","Continuous System Techniques Applied to Macro Economic Systems Simulation",1975,"Financial/Econometric Models",""
"1278",3694,960,6732,12309,"Walter L. Whipple","Economic Circuit Analysis",1975,"Financial/Econometric Models",""
"1279",3694,960,6730,12310,"Anand S. Aggarwal","Simulation of Socio-Economic Conditions in a Canadian River Basin Using Cross Impact Analysis",1975,"Financial/Econometric Models",""
"1280",3694,960,6727,12307,"G. S. Gill","Let Us Pay Heed to These Elasticities of Demand",1975,"Financial/Econometric Models",""
"1281",3694,961,6735,12317,"Seymour Perry","A Discrete Representation of DNA Distribution and Observability for Identification of Cancer Cell Cycle Kinetics",1975,"Biomedical Simulation 2",""
"1282",3694,1082,8441,14897,"Jeffrey J. Leavy","ProModel Tutorial",1991,"Software/Modelware Tutorials",""
"1283",3694,1082,8442,14114,"David T. Sturrock","Introduction to SIMAN IV",1991,"Software/Modelware Tutorials",""
"1284",3694,1082,8794,14681,"Sherri A. Conrad","Introduction to SIMAN/Cinema",1993,"Software/Modelware Tutorials",""
"1285",3694,1082,9276,14905,"John G. Goble","SIMOBJECT: From Rapid Prototype to Finished Model - A Breakthrough in Graphical Model Building",1995,"Software/Modelware Tutorials",""
"1286",3694,1082,9276,15237,"J.G. Goble","SIMOBJECT: From Rapid Prototype to Finished Model - A Breakthrough in Graphical Model Building",1995,"Software/Modelware Tutorials",""
"1287",3694,1082,9276,14678,"Jeffry Jones","SIMOBJECT: From Rapid Prototype to Finished Model - A Breakthrough in Graphical Model Building",1995,"Software/Modelware Tutorials",""
"1288",3694,1082,9277,14678,"Jeffry Jones","COMNET III: Object-Oriented Network Performance Prediction",1995,"Software/Modelware Tutorials",""
"1289",3694,962,6738,12321,"Gain Wong","Computer System Simulation with GASP IV",1975,"Combined Discrete/Continous Simulation",""
"1290",3694,1082,8445,14382,"David R. Kalasky","Computer Animation with CINEMA",1991,"Software/Modelware Tutorials",""
"1291",3694,1082,8639,14287,"Charles R. Harrell","ProModel Tutorial",1992,"Software/Modelware Tutorials",""
"1292",3694,962,6739,12323,"M. Fox","AN-TCC-39 Circuit Switch Simulation",1975,"Combined Discrete/Continous Simulation",""
"1293",3694,1082,8798,14686,"Warren E. Blaisdell","Simulation Analysis Using SIMSTAT 2.0",1993,"Software/Modelware Tutorials",""
"1294",3694,1082,8794,15625,"David M. Profozich","Introduction to SIMAN/Cinema",1993,"Software/Modelware Tutorials",""
"1295",3694,963,6743,12176,"R. Wayne Gober","Effective Representation of Non-Normal Factor Variability in Risk Analysis Simulation: A Comparative Study",1975,"Managerial Applications",""
"1296",3694,963,6741,12326,"M. E. Doherty","Optimization of a Corporate Phone System via Computer Control",1975,"Managerial Applications",""
"1297",3694,1082,8795,15247,"T. J. Schriber","Perspectives on Simulation Using GPSS",1993,"Software/Modelware Tutorials",""
"1298",3694,1082,8640,14684,"Charles Harrell","MedModel/ServiceModel Tutorial",1992,"Software/Modelware Tutorials",""
"1299",3694,1082,8794,15233,"D.M. Profozich","Introduction to SIMAN/Cinema",1993,"Software/Modelware Tutorials",""
"1300",3694,1082,8795,11691,"Thomas J. Schriber","Perspectives on Simulation Using GPSS",1993,"Software/Modelware Tutorials",""
"1301",3694,1082,8639,14682,"Ken Turnay","ProModel Tutorial",1992,"Software/Modelware Tutorials",""
"1302",3694,1082,9274,13723,"Herb Schwetman","Object-Oriented Simulation Modeling with C++/CSIM17",1995,"Software/Modelware Tutorials",""
"1303",3694,1082,8640,14683,"Lucien F. Keller  Jr.","MedModel/ServiceModel Tutorial",1992,"Software/Modelware Tutorials",""
"1304",3694,1082,8641,14685,"Greg Lornow","The Telecom Framework: A Simulation Environment for Telecommunications Modeling",1992,"Software/Modelware Tutorials",""
"1305",3694,1082,8642,14686,"Warren E. Blaisdell","SIMSTAT: A Tool for Simulation Analysis",1992,"Software/Modelware Tutorials",""
"1306",3694,1082,8799,15259,"K.R. Laughery","Fundamentals of Simulation Using Micro Saint",1993,"Software/Modelware Tutorials",""
"1307",3694,964,6744,12333,"G. L. Andrews","A Simulation of Field Populations of Insects (Heliothis in Cotton)",1975,"Environmental Systems",""
"1308",3694,1082,9255,15616,"Catherine E. Drury","Fundamentals of Using Micro Saint in Manufacturing, Health Care, Human Factors and Business Process Reengineering",1995,"Software/Modelware Tutorials",""
"1309",3694,1044,7302,13082,"Graham Birtwistle","Introduction to Demos",1981,"Session 8A",""
"1310",3694,1045,7303,12524,"Richard E. Nance","Tests for the Verification and Validation of Computer Simulation Models",1981,"Session 8B",""
"1311",3694,1057,7532,12560,"John Carson","Education: Methodology vs. Languages (A Panel Session)",1984,"Panel Sessions",""
"1312",3694,964,6747,12339,"T. R. Nicholas","A Three-Dimensional Model of Hail Volumes in the Atmosphere as Extrapolated form Surface Measurements",1975,"Environmental Systems",""
"1313",3694,993,7010,12522,"Saul I. Gass","Some Considerations for Improving Federal Modeling",1978,"Model Management",""
"1314",3694,993,7010,11841,"Paul F. Roth","Some Considerations for Improving Federal Modeling",1978,"Model Management",""
"1315",3694,993,7011,12718,"Kathleen Spangler","Communication Needs in Computer Modeling",1978,"Model Management",""
"1316",3694,1045,7303,12700,"Mark E. Johnson","Tests for the Verification and Validation of Computer Simulation Models",1981,"Session 8B",""
"1317",3694,965,6749,12343,"W. C. Grindley","Simulation of GRS Formula Alternatives",1975,"Simulation in Government",""
"1318",3694,993,7011,12717,"Roy Amara","Communication Needs in Computer Modeling",1978,"Model Management",""
"1319",3694,1082,9257,15618,"Joseph Hugan","Quest - Queueing Event Simulation Tool",1995,"Software/Modelware Tutorials",""
"1320",3694,994,7017,11691,"Thomas J. Schriber","Interactive Analysis of Output from GPSS-Based Simulations",1978,"Simulation Techniques",""
"1321",3694,1082,9261,15621,"Linda Jankauskas","BestFit, Distribution Fitting Software by Palisade Corporation",1995,"Software/Modelware Tutorials",""
"1322",3694,1082,8634,14116,"Jacob P. Poorte","Introduction to SIMAN/Cinema",1992,"Software/Modelware Tutorials",""
"1323",3694,1082,8634,15233,"D.M. Profozich","Introduction to SIMAN/Cinema",1992,"Software/Modelware Tutorials",""
"1324",3694,1082,8624,13343,"Van B. Norman","Autostat",1992,"Software/Modelware Tutorials",""
"1325",3694,994,7015,12724,"George E. Juras","Machine Independent Simulation Modeling",1978,"Simulation Techniques",""
"1326",3694,994,7017,12726,"Richard W. Andrews","Interactive Analysis of Output from GPSS-Based Simulations",1978,"Simulation Techniques",""
"1327",3694,994,7015,12725,"Fredrick K. Goodman","Machine Independent Simulation Modeling",1978,"Simulation Techniques",""
"1328",3694,995,7019,12471,"Val Silbey","Management Oriented Documentation of Simulation",1978,"Documentation",""
"1329",3694,995,7020,12680,"Marcia A. Metcalfe","Documentation: A Growing Need ... A New Tool",1978,"Documentation",""
"1330",3694,995,7018,12522,"Saul I. Gass","Computer Model Documentation",1978,"Documentation",""
"1331",3694,967,6762,12352,"William W. Happ","Flowgraph Tutorial: Guidelines for Constructing Network Models of Complex, Probabilistic Processes",1975,"Simulation Methodology 1",""
"1332",3694,967,6765,12365,"John Huseby","Random Numbers: Is Congruential Best",1975,"Simulation Methodology 1",""
"1333",3694,1050,7311,12522,"Saul I. Gass","Model Validation: With Respect to the User",1981,"Panel 9B",""
"1334",3694,1082,9254,14479,"David Krahl","Building End-User Applications with Extend",1995,"Software/Modelware Tutorials",""
"1335",3694,967,6764,12364,"W. W. Happ","The Gated Queue Node: Properties of a New Element for Stochastic Queueing Networks",1975,"Simulation Methodology 1",""
"1336",3694,967,6764,12362,"Nancy Blom","The Gated Queue Node: Properties of a New Element for Stochastic Queueing Networks",1975,"Simulation Methodology 1",""
"1337",3694,968,6769,12370,"Jerry Dillon","Emulation of a Tag-Driven Generalized (G) Stock Machine",1975,"Emulation of Computer Systems",""
"1338",3694,968,6768,12368,"Dan H. Barnes","Emulation of the HP 21MX Computer",1975,"Emulation of Computer Systems",""
"1339",3694,968,6768,12369,"Larry L. Wear","Emulation of the HP 21MX Computer",1975,"Emulation of Computer Systems",""
"1340",3694,968,6767,12367,"Donald M. Wyckoff","An Emulation of the IBM System/3 on the Microdata 1600 Minicomputer",1975,"Emulation of Computer Systems",""
"1341",3694,969,6771,12372,"Ming H. Kuo","Hybrid Simulation of Kalman Algorithm in a Direct Digital Control System",1975,"Analog/Hybrid Systems",""
"1342",3694,1082,8797,15626,"John E. Hammann","Introduction to Arena",1993,"Software/Modelware Tutorials",""
"1343",3694,1082,8793,14897,"Jeffrey J. Leavy","ProModel Tutorial",1993,"Software/Modelware Tutorials",""
"1344",3694,1083,8454,13280,"Barry L. Nelson","Methods for Selecting the Best System",1991,"State-of-the-Art Reviews",""
"1345",3694,1083,8612,12799,"Lee W. Schruben","Graphical Model Structures for Discrete Event Simulation",1992,"State-of-the-Art Reviews",""
"1346",3694,971,6776,12378,"Donald Margolis","Realistic Road-Track Systems Simulation Using Digital Computers",1975,"Transportation Vehicle Simulation",""
"1347",3694,971,6778,12379,"H. Sylvia Porjes","An Advanced Computer Program for Determining Vehicle Emissions and Fuel Economy Within a Surface Street Network",1975,"Transportation Vehicle Simulation",""
"1348",3694,1083,8455,14003,"John M. Charnes","Multivariate Simulation Output Analysis",1991,"State-of-the-Art Reviews",""
"1349",3694,1070,8044,13115,"Luc Devroye","Generating Sums in Constant Average Time",1988,"Analysis Methodology",""
"1350",3694,1070,8065,12799,"Lee W. Schruben","The Global Simulation Clock as the Frequency Domain Experiment Index",1988,"Analysis Methodology",""
"1351",3694,1083,8454,13067,"Bruce Schmeiser","Methods for Selecting the Best System",1991,"State-of-the-Art Reviews",""
"1352",3694,1083,8611,13592,"Yu-Chi Ho","Perturbation Analysis: Concepts and Algorithms",1992,"State-of-the-Art Reviews",""
"1353",3694,1054,7403,12441,"Averill M. Law","Preparing the Simulation Professional: Education Practice",1982,"Panel",""
"1354",3694,1054,7400,13259,"Ed Closuit","Applications of Simulation to Solve Manufacturing Problems",1982,"Panel",""
"1355",3694,1054,7403,12434,"Robert E. Shannon","Preparing the Simulation Professional: Education Practice",1982,"Panel",""
"1356",3694,972,6779,12383,"J. C. Browne","Channel Balancing in a Memory Hierarchy - A Case Study",1975,"Simulation of Computer Systems 1",""
"1357",3694,972,6780,12384,"Daniel Martin","Processor Scheduling Simulation",1975,"Simulation of Computer Systems 1",""
"1358",3694,973,6788,12394,"J. A. Garcia","Multiplex Systems Simulator",1975,"Languages for Simulation II",""
"1359",3694,1054,7404,13269,"Peter L. Haigh","Simulation of Computer Systems: Looking Back",1982,"Panel",""
"1360",3694,1054,7400,13260,"Carl Pratt","Applications of Simulation to Solve Manufacturing Problems",1982,"Panel",""
"1361",3694,1054,7403,11691,"Thomas J. Schriber","Preparing the Simulation Professional: Education Practice",1982,"Panel",""
"1362",3694,1054,7404,13268,"E. B. Zucker","Simulation of Computer Systems: Looking Back",1982,"Panel",""
"1363",3694,1054,7405,11663,"Julian Reitman","20+ Years of GPSS",1982,"Panel",""
"1364",3694,1054,7406,13036,"Andrew F. Seila","Statistical Issues in Simulation Research",1982,"Panel",""
"1365",3694,1054,7401,13262,"John C. Comfort","Parallel Processing and Simulation: A Panel Discussion",1982,"Panel",""
"1366",3694,1054,7403,12817,"Thomas D. Clark  Jr.","Preparing the Simulation Professional: Education Practice",1982,"Panel",""
"1367",3694,1054,7403,11929,"A. Alan B. Pritsker","Preparing the Simulation Professional: Education Practice",1982,"Panel",""
"1368",3694,1054,7406,13072,"James R. Wilson","Statistical Issues in Simulation Research",1982,"Panel",""
"1369",3694,1054,7406,12704,"Peter A. W. Lewis","Statistical Issues in Simulation Research",1982,"Panel",""
"1370",3694,1054,7404,12643,"Udo Pooch","Simulation of Computer Systems: Looking Back",1982,"Panel",""
"1371",3694,1054,7407,12643,"Udo Pooch","Teaching Simulation to Undergraduates",1982,"Panel",""
"1372",3694,1054,7407,13271,"Jerry Banks","Teaching Simulation to Undergraduates",1982,"Panel",""
"1373",3694,1054,7404,12154,"Lawrence L. Rose","Simulation of Computer Systems: Looking Back",1982,"Panel",""
"1374",3694,1054,7404,13047,"Edward R. Comer","Simulation of Computer Systems: Looking Back",1982,"Panel",""
"1375",3694,1054,7402,13267,"William R. Lilegdon","Panel on Hybrid Simulation/Analytic Models and Modelling",1982,"Panel",""
"1376",3694,1054,7402,13266,"J. G. Shanthikumar","Panel on Hybrid Simulation/Analytic Models and Modelling",1982,"Panel",""
"1377",3694,1054,7402,13265,"F. Tom Sparrow","Panel on Hybrid Simulation/Analytic Models and Modelling",1982,"Panel",""
"1378",3694,1054,7405,13270,"M. D. Martin","20+ Years of GPSS",1982,"Panel",""
"1379",3694,1054,7400,12627,"Deborah J. Seifert","Applications of Simulation to Solve Manufacturing Problems",1982,"Panel",""
"1380",3694,1054,7406,13083,"Bennett L. Fox","Statistical Issues in Simulation Research",1982,"Panel",""
"1381",3694,1054,7407,12103,"Stephen D. Roberts","Teaching Simulation to Undergraduates",1982,"Panel",""
"1382",3694,1054,7401,13264,"Ann Hayes","Parallel Processing and Simulation: A Panel Discussion",1982,"Panel",""
"1383",3694,1054,7407,13273,"John Ramberg","Teaching Simulation to Undergraduates",1982,"Panel",""
"1384",3694,1054,7401,13263,"J. Misra","Parallel Processing and Simulation: A Panel Discussion",1982,"Panel",""
"1385",3694,1070,8041,13998,"Chia-Hon Chien","Small-Sample Theory for Steady State Confidence Intervals",1988,"Analysis Methodology",""
"1386",3694,977,6800,12413,"William M. Fitch","Wissahickon Creek, Pennsylvania: A Case Study in the Application of Storm (Storage, Treatment, Overflow, and Runoff Model)",1975,"Pipeline and Hydrodynamic Systems",""
"1387",3694,1054,7401,12554,"George Fishman","Parallel Processing and Simulation: A Panel Discussion",1982,"Panel",""
"1388",3694,978,6806,12424,"Robert G. McIntyre","A New Computer Method of Calculation of Eigenvalues and Eigenfunctions for the Schrodinger's Equation",1975,"Simulation of Dynamic Systems",""
"1389",3694,978,6805,12421,"Donald R. Falkenburg","Tolerances in Dynamic Systems",1975,"Simulation of Dynamic Systems",""
"1390",3694,1093,9190,15565,"P. Cheng","Network Operations Processes Planning",1994,"Poster Session",""
"1391",3694,978,6806,12423,"George Morales","A New Computer Method of Calculation of Eigenvalues and Eigenfunctions for the Schrodinger's Equation",1975,"Simulation of Dynamic Systems",""
"1392",3694,978,6805,12422,"David H. Evans","Tolerances in Dynamic Systems",1975,"Simulation of Dynamic Systems",""
"1393",3694,1055,8139,15231,"J.J. O'Reilly","Introduction to SLAM II and SLAMSYSTEM",1989,"Software Tutorials",""
"1394",3694,1055,8149,13833,"Daniel T. Brunner","Extended Features of GPSS/H",1989,"Software Tutorials",""
