Contributed Papers,Simulation of Service Facilities,An Emergency Medical Services Simulation Model for Baltimore City: An Overview,1982,Miriam Heller
Contributed Papers,Simulation of Service Facilities,An Emergency Medical Services Simulation Model for Baltimore City: An Overview,1982,Kathleen B. Hogan
Contributed Papers,Simulation of Service Facilities,An Emergency Medical Services Simulation Model for Baltimore City: An Overview,1982,Perry A. Appino
Contributed Papers,Simulation of Service Facilities,An Emergency Medical Services Simulation Model for Baltimore City: An Overview,1982,Jared L. Cohon
Contributed Papers,Simulation of Service Facilities,An Emergency Medical Services Simulation Model for Baltimore City: An Overview,1982,Charles S. ReVelle
Contributed Papers,Simulation of Service Facilities,System Dynamics Model of an Analytical Services Laboratory,1982,Philip V. Rzasa
Contributed Papers,Simulation of Service Facilities,System Dynamics Model of an Analytical Services Laboratory,1982,John B. Hooper
Contributed Papers,Statistical Methodology II,A Regression Technique for Determining Steady State Conditions in Time Series Simulations,1982,Charles W. Beall
Contributed Papers,Statistical Methodology II,Variance Reduction in Estimating the Mean Flow Time in Open Queueing Network Simulations,1982,Gerald W. Adkins
Contributed Papers,Statistical Methodology II,Super Mann-Whitney Simulation of System Reliability,1982,Laurence L. George
Contributed Papers,Energy,Computer Simulation of Drill-Rig/Shovel Operations in Open-Pit Mines,1982,Yun Qing-xia
Contributed Papers,Energy,Simulation of Transient Heat Flow in Composite Circular Systems,1982,Gerald N. Pitts
Contributed Papers,Energy,Simulation of Transient Heat Flow in Composite Circular Systems,1982,Barry L. Bateman
Contributed Papers,Energy,Computer Simulation of the Zinc-Chloride Battery,1982,L. H. Bieman
Contributed Papers,Inventory/Logistics,Simulation Model for Multi-Level Distribution System Planning,1982,Neal McCollom
Contributed Papers,Inventory/Logistics,Simulation Model for Multi-Level Distribution System Planning,1982,Leland Blank
Contributed Papers,Inventory/Logistics,Comparison of Periodic Review Operating Doctrines: A Simulation Study,1982,Dayr A. Reis
Contributed Papers,Inventory/Logistics,An Experimental Investigation of Material Handling in Flexible Manufacturing Using Computer Simulation,1982,Eric L. Blair
Contributed Papers,On-Line Demonstration of Simulation Software,On-Line Demonstration of SIMAN,1982,C. Dennis Pegden
Contributed Papers,On-Line Demonstration of Simulation Software,On-Line Demonstration of SIMAN,1982,Mike Joost
Contributed Papers,On-Line Demonstration of Simulation Software,An Interactive Computer Package for Fitting Probability Distributions to Observed Data,1982,Averill M. Law
Contributed Papers,On-Line Demonstration of Simulation Software,An Interactive Computer Package for Fitting Probability Distributions to Observed Data,1982,Steven G. Vincent
Contributed Papers,Management Information Systems,"Graphic MIS - The Missing Link to Effective Management: The Problem, a Solution and a Tutorial",1982,Manfred D. Stansfield
Contributed Papers,Management Information Systems,Hierarchic Information Structure Design for Corporate Financial Management Simulation Software,1982,Samir Chakraborty
Contributed Papers,Management Information Systems,School Finance Simulator,1982,John J. Wilson
Contributed Papers,Management Information Systems,School Finance Simulator,1982,Graham MacMillan
Contributed Papers,Instructional Models,A Low-Cost Computer Based Training Simulator for Waste Water Treatment Plant Operators,1982,R. D. Doering
Contributed Papers,Instructional Models,A Low-Cost Computer Based Training Simulator for Waste Water Treatment Plant Operators,1982,C. S. Bauer
Contributed Papers,Instructional Models,A Low-Cost Computer Based Training Simulator for Waste Water Treatment Plant Operators,1982,G. R. Silkensen
Contributed Papers,Instructional Models,A Microcomputer Based Simulation Package for Teaching Agricultural Pest Management,1982,R. L. Tummala
Contributed Papers,Instructional Models,A Microcomputer Based Simulation Package for Teaching Agricultural Pest Management,1982,Li Dianmo
Contributed Papers,Instructional Models,An Interactive Simulator for Teaching Production Planning and Control,1982,Philip M. Wolfe
Contributed Papers,Instructional Models,An Interactive Simulator for Teaching Production Planning and Control,1982,Gerald R. Graves
Advanced Practitioner,,Considerations with Regard to Input Variables for Computer Simulations,1982,Ronald L. Iman
Advanced Practitioner,,Using Process Central Limit Theorems in Analyzing Simulation Output,1982,Lee Schruben
Advanced Practitioner,,Using Process Central Limit Theorems in Analyzing Simulation Output,1982,David Goldsman
Advanced Practitioner,,Variance Reduction Techniques,1982,James R. Wilson
Advanced Practitioner,,The Help Blocks in GPSS,1982,Robert Greer Lavery
Advanced Practitioner,,An Introduction to the Simulation Data Language,1982,Charles R. Standridge
Advanced Practitioner,,An Introduction to the Simulation Data Language,1982,A. Alan B. Pritsker
Advanced Practitioner,,Some Examples of Simulation Model Validation Using Hypothesis Testing,1982,Osman Balci
Advanced Practitioner,,Some Examples of Simulation Model Validation Using Hypothesis Testing,1982,Robert G. Sargent
Tutorial,,Introduction to Model Building,1982,Robert E. Shannon
Tutorial,,Practical Statistical Analyses of Simulation Output Data: The State of the Art,1982,Averill M. Law
Tutorial,,A Tutorial on Discrete-System Simulation in Ada,1982,Raymod M. Bryant
Tutorial,,Simulation Modeling and Analysis With Insight - A Tutorial,1982,Stephen D. Roberts
Tutorial,,Introduction to GPSS,1982,Thomas J. Schriber
Tutorial,,SLAM Tutorial,1982,Claude Dennis Pegden
Tutorial,,SLAM Tutorial,1982,A. Alan B. Pritsker
Tutorial,,Introduction to the Interactive Financial Planning System (IFPS),1982,Thomas J. Schriber
Tutorial,,Using Financial Planning Languages for Simulation,1982,Paul Gray
Tutorial,,Discrete Event Simulation with Demos,1982,Graham Birtwistle
Tutorial,,Discrete Event Simulation with Demos,1982,Paul Luker
Panel,,Applications of Simulation to Solve Manufacturing Problems,1982,Deborah J. Seifert
Panel,,Applications of Simulation to Solve Manufacturing Problems,1982,Ed Closuit
Panel,,Applications of Simulation to Solve Manufacturing Problems,1982,Carl Pratt
Panel,,Applications of Simulation to Solve Manufacturing Problems,1982,Wesley Rearick
Panel,,Parallel Processing and Simulation: A Panel Discussion,1982,John C. Comfort
Panel,,Parallel Processing and Simulation: A Panel Discussion,1982,J. Misra
Panel,,Parallel Processing and Simulation: A Panel Discussion,1982,Ann Hayes
Panel,,Parallel Processing and Simulation: A Panel Discussion,1982,George Fishman
Panel,,Panel on Hybrid Simulation/Analytic Models and Modelling,1982,Robert G. Sargent
Panel,,Panel on Hybrid Simulation/Analytic Models and Modelling,1982,F. Tom Sparrow
Panel,,Panel on Hybrid Simulation/Analytic Models and Modelling,1982,J. G. Shanthikumar
Panel,,Panel on Hybrid Simulation/Analytic Models and Modelling,1982,William R. Lilegdon
Panel,,Preparing the Simulation Professional: Education Practice,1982,Thomas D. Clark  Jr.
Panel,,Preparing the Simulation Professional: Education Practice,1982,Averill M. Law
Panel,,Preparing the Simulation Professional: Education Practice,1982,A. Alan B. Pritsker
Panel,,Preparing the Simulation Professional: Education Practice,1982,Thomas J. Schriber
Panel,,Preparing the Simulation Professional: Education Practice,1982,Robert E. Shannon
Panel,,Simulation of Computer Systems: Looking Back,1982,Lawrence L. Rose
Panel,,Simulation of Computer Systems: Looking Back,1982,E. B. Zucker
Panel,,Simulation of Computer Systems: Looking Back,1982,Udo Pooch
Panel,,Simulation of Computer Systems: Looking Back,1982,Peter L. Haigh
Panel,,Simulation of Computer Systems: Looking Back,1982,Edward R. Comer
Panel,,Simulation of Computer Systems: Looking Back,1982,Ronald M. Huhn
Panel,,20+ Years of GPSS,1982,Julian Reitman
Panel,,20+ Years of GPSS,1982,M. D. Martin
Panel,,Statistical Issues in Simulation Research,1982,Bruce Schmeiser
Panel,,Statistical Issues in Simulation Research,1982,Bennett L. Fox
Panel,,Statistical Issues in Simulation Research,1982,Peter A. W. Lewis
Panel,,Statistical Issues in Simulation Research,1982,Andrew F. Seila
Panel,,Statistical Issues in Simulation Research,1982,James R. Wilson
Panel,,Teaching Simulation to Undergraduates,1982,Stephen D. Roberts
Panel,,Teaching Simulation to Undergraduates,1982,Jerry Banks
Panel,,Teaching Simulation to Undergraduates,1982,Udo Pooch
Panel,,Teaching Simulation to Undergraduates,1982,James Kho
Panel,,Teaching Simulation to Undergraduates,1982,John Ramberg
Software Tutorials,,Simulation Modeling with INSIGHT,1983,Stephen D. Roberts
Software Tutorials,,Introduction to GPSS,1983,Thomas J. Schriber
Software Tutorials,,Modelling Constructs of SIMSCRIPT II.5,1983,Edward C. Russell
Software Tutorials,,Introduction to SIMAN,1983,C. Dennis Pegden
Software Tutorials,,SLAM II Tutorial,1983,Jean J. O'Reilly
Software Tutorials,,SLAM II Tutorial,1983,A. Alan B. Pritsker
Software Tutorials,,An Introduction to Simulation Support Software,1983,Charles R. Standridge
Software Tutorials,,An Introduction to Simulation Support Software,1983,Steven A. Walker
Software Tutorials,,UNIFIT: An Interactive Computer Package for Fitting Probability Distributions to Observed Data,1983,Averill M. Law
Software Tutorials,,UNIFIT: An Interactive Computer Package for Fitting Probability Distributions to Observed Data,1983,Stephen G. Vincent
Software Tutorials,,Simulation Programming with Ada,1983,Wilhelm F. Bürger
Software Tutorials,,IFPS: A Lot More Than a Spreadsheet,1983,Donald R. Plane
Educational Tutorials,,Simulation: An Overview,1983,Robert E. Shannon
Educational Tutorials,,Modeling Systems Using Discrete Event Simulation,1983,Lee Schruben
Educational Tutorials,,Simulation Analysis,1983,W. David Kelton
Educational Tutorials,,Applied Variance Reduction - Some Concepts and Examples,1983,G. Dobbins
Educational Tutorials,,Variance Reduction: Basic Transformations,1983,Barry L. Nelson
Educational Tutorials,,Variance Reduction: Basic Transformations,1983,Bruce W. Schmeiser
Educational Tutorials,,A Tutorial View of Simulation Model Development,1983,Richard E. Nance
Educational Tutorials,,Validating Simulation Models,1983,Robert G. Sargent
Educational Tutorials,,Ranking and Selection in Simulation,1983,David Goldsman
Educational Tutorials,,The System Dynamics Approach to Analysis of Complex Industrial and Management Systems,1983,Thomas D. Clark  Jr.
Educational Tutorials,,Closed Loop Methodology Applied to Simulation,1983,Al Fermelia
Educational Tutorials,,Event List Management - A Tutorial,1983,James O. Henriksen
Educational Tutorials,,The Generation of Confidence Intervals for Steady State Simulations Through the Application of Spectral Analysis,1983,Peter D. Welch
Educational Tutorials,,Input Process Models,1983,P. A. Jacobs
Educational Tutorials,,Input Process Models,1983,P. A. W. Lewis
Educational Tutorials,,Input Process Models,1983,E. McKenzie
Educational Tutorials,,Markov Modelling,1983,W. K. Grassman
Educational Tutorials,,Multivariate Estimation in Simulation,1983,Andrew F. Seila
Panel Sessions,,Manufacturing,1983,Becky Taube
Panel Sessions,,Manufacturing,1983,Manny Athavale
Panel Sessions,,Manufacturing,1983,Ron Dombrowski
Panel Sessions,,Manufacturing,1983,Ken Klitz
Panel Sessions,,Manufacturing,1983,Wayne Oates
Panel Sessions,,Manufacturing,1983,Roger Wiltgen
Panel Sessions,,"Simulation Methodology: Lessons of the Past, Challenges for the Future",1983,Bernard P. Zeigler
Panel Sessions,,"Simulation Methodology: Lessons of the Past, Challenges for the Future",1983,Rohamon Ragade
Panel Sessions,,"Simulation Methodology: Lessons of the Past, Challenges for the Future",1983,Brian Pollins
Panel Sessions,,"Simulation Methodology: Lessons of the Past, Challenges for the Future",1983,Tuncer I. Ören
Panel Sessions,,Practitioners' Views on Simulation,1983,Kenneth J. Musselman
Panel Sessions,,Practitioners' Views on Simulation,1983,William A. Clark  Jr.
Panel Sessions,,Practitioners' Views on Simulation,1983,Stanley A. Hendryx
Panel Sessions,,Practitioners' Views on Simulation,1983,Donald Segal
Panel Sessions,,Simulation in Education: Modeling for the Future,1983,Joseph L. Sowers
Panel Sessions,,Simulation in Education: Modeling for the Future,1983,Tuncer Oren
Panel Sessions,,Simulation in Education: Modeling for the Future,1983,Bernard Ziegler
Panel Sessions,,Simulation in Education: Modeling for the Future,1983,Richard V. Houska
Panel Sessions,,Simulation in Education: Modeling for the Future,1983,Richard Kopka
Panel Sessions,,Comparison of Simulation and Analytical Packages for Performance Evaluation,1983,Robert B. Cooper
Panel Sessions,,Comparison of Simulation and Analytical Packages for Performance Evaluation,1983,Edward A. MacNair
Panel Sessions,,Comparison of Simulation and Analytical Packages for Performance Evaluation,1983,Debasis Mitra
Panel Sessions,,Comparison of Simulation and Analytical Packages for Performance Evaluation,1983,Joseph J. Talavage
Panel Sessions,,Parallel Processing and Simulation,1983,John C. Comfort
Panel Sessions,,Parallel Processing and Simulation,1983,David Jefferson
Panel Sessions,,Parallel Processing and Simulation,1983,Y. V. Reddy
Panel Sessions,,Parallel Processing and Simulation,1983,Paul Reynolds
Panel Sessions,,Parallel Processing and Simulation,1983,Sallie Sheppard
Methodology Sessions,Probability and Statistics,Simulation Methodology: Statistical Aspects,1983,G. Arthur Mihram
Methodology Sessions,Probability and Statistics,A Bayesian Batch Means Methodology for Analysis of Simulation Output,1983,Richard W. Andrews
Methodology Sessions,Probability and Statistics,A Bayesian Batch Means Methodology for Analysis of Simulation Output,1983,Thomas J. Schriber
Methodology Sessions,Probability and Statistics,On the Role of Generalized Semi-Markov Processes in Simulation Output Analysis,1983,Peter W. Glynn
Methodology Sessions,Data Modeling,Generating Multivariate Distributions for Statistical Applications,1983,Mark E. Johnson
Methodology Sessions,Data Modeling,Fitting Johnson Curves to Univariate and Multivariate Data,1983,James R. Wilson
Methodology Sessions,Data Modeling,Advances in Parameter Estimation from Event Count Data,1983,Ronald Dattero
Methodology Sessions,Random Variate Generation,Generating Negatively Correlated Gamma Variates Using the Beta-Gamma Transformation,1983,Peter A. W. Lewis
Methodology Sessions,Random Variate Generation,Discrete Univariate Random Variate Generation,1983,Voratas Kachitvichyanukul
Methodology Sessions,Random Variate Generation,Monotonic Generation of Positive Random Variables,1983,Louis R. Moore
Methodology Sessions,Distributed Computing,Active Logical Processes and Distributed Simulation: An Analysis,1983,Paul F. Reynolds  Jr.
Methodology Sessions,Distributed Computing,Performance Analysis of a Distributed Simulation Algorithm Based on Active Logical Processes,1983,David L. Davidson
Methodology Sessions,Distributed Computing,Performance Analysis of a Distributed Simulation Algorithm Based on Active Logical Processes,1983,Paul F. Reynolds  Jr.
Methodology Sessions,Distributed Computing,An Experiment in Microprocessor-Based Distributed Digital Simulation,1983,Dana L. Wyatt
Methodology Sessions,Distributed Computing,An Experiment in Microprocessor-Based Distributed Digital Simulation,1983,Sallie Sheppard
Methodology Sessions,Distributed Computing,An Experiment in Microprocessor-Based Distributed Digital Simulation,1983,Robert E. Young
Methodology Sessions,Transient and Nonstationary Analysis,External Control Variance Reduction for Nonstationary Simulation,1983,Michael R. Taaffe
Methodology Sessions,Transient and Nonstationary Analysis,External Control Variance Reduction for Nonstationary Simulation,1983,Sheryl A. Horn
Methodology Sessions,Transient and Nonstationary Analysis,The Initial Transient Problem - Estimating Transient and Steady State Performance,1983,S. J. Deutsch
Methodology Sessions,Transient and Nonstationary Analysis,The Initial Transient Problem - Estimating Transient and Steady State Performance,1983,J. E. Richards
Methodology Sessions,Transient and Nonstationary Analysis,The Initial Transient Problem - Estimating Transient and Steady State Performance,1983,C. Fernandez-Torres
Methodology Sessions,Transient and Nonstationary Analysis,"The Transient Behavior of Certain Multiserver Queues, with Simulation Applications",1983,W. David Kelton
Methodology Sessions,Transient and Nonstationary Analysis,"The Transient Behavior of Certain Multiserver Queues, with Simulation Applications",1983,Averill M. Law
Methodology Sessions,Statistical Methods,Random Samples with Known Sample Statistics: With Application to Variance Reduction,1983,Russell C. H. Cheng
Methodology Sessions,Statistical Methods,Experimental Strategies for the Estimation of Optimum Operating Conditions in Simulation Studies,1983,Ernest C. Houck
Methodology Sessions,Statistical Methods,Experimental Strategies for the Estimation of Optimum Operating Conditions in Simulation Studies,1983,Belva J. Cooley
Methodology Sessions,Statistical Methods,Walsh Functions for Spectral Analysis,1983,Paul Sanchez
Methodology Sessions,Ranking and Selection,On Using Selection Procedures with Binomial Models,1983,Shanti S. Gupta
Methodology Sessions,Ranking and Selection,On Using Selection Procedures with Binomial Models,1983,Gary C. McDonald
Methodology Sessions,Ranking and Selection,Computer Implementation of Multiple Comparisons with the Best and Selection Procedures,1983,Jason C. Hsu
Methodology Sessions,Ranking and Selection,The Use of Monte Carlo Sampling to Study the Performance of a Sequential Procedure for Selecting the Best Bernoulli Population,1983,Robert E. Bechhofer
Methodology Sessions,Variance Reduction,Antithetic Variates and Quasirandom Points as Variance Reduction Techniques,1983,George S. Fishman
Methodology Sessions,Variance Reduction,Counterparts of Variance Reduction Techniques for Quasi-Monte Carlo Integration,1983,Bennett L. Fox
Methodology Sessions,Variance Reduction,Control Variates in Nonlinear Regression,1983,James J. Swain
Methodology Sessions,Variance Reduction,An Importance Sampling Scheme for Simulating the Degradation and Failure of Complex Systems During Finite Missions,1983,Leonidas C. Kioussis
Methodology Sessions,Variance Reduction,An Importance Sampling Scheme for Simulating the Degradation and Failure of Complex Systems During Finite Missions,1983,Douglas R. Miller
Methodology Sessions,Output Analysis,Evaluation and Comparison Methods for Confidence Interval Procedures,1983,Keebom Kang
Methodology Sessions,Output Analysis,Evaluation and Comparison Methods for Confidence Interval Procedures,1983,Bruce Schmeiser
Application Sessions,Emphasis on Statistical Methodology,An Integrated Model of Drilling Vessel Operations,1983,Susan E. Hoffman
Application Sessions,Emphasis on Statistical Methodology,An Integrated Model of Drilling Vessel Operations,1983,Melba M. Crawford
Application Sessions,Emphasis on Statistical Methodology,An Integrated Model of Drilling Vessel Operations,1983,James R. Wilson
Application Sessions,Emphasis on Statistical Methodology,"The ""Tell-Us-the-Answer-You-Want"" Problem",1983,David E. Barnett
Application Sessions,Emphasis on Statistical Methodology,Determining Operational Policies for Oil Flow and Tanker Loading Through Simulation,1983,C. P. Koelling
Application Sessions,Emphasis on Statistical Methodology,Determining Operational Policies for Oil Flow and Tanker Loading Through Simulation,1983,W. H. Remy
Application Sessions,Simulation of Computer Systems,Representation and Modeling of Distributed Computer Systems,1983,Armen Gabrielian
Application Sessions,Simulation of Computer Systems,A Network Interface Unit Simulation using Micro PASSIM,1983,Tom P. Vayda
Application Sessions,Simulation of Computer Systems,A Network Interface Unit Simulation using Micro PASSIM,1983,Larry L. Wear
Application Sessions,Simulation of Computer Systems,Simulating the Univac 1100/82 using Univac 1100/22 Characteristics,1983,Melissa J. Walls
Application Sessions,Simulation of the Factory of the Future,The Factory of the Future and Simulation: An Overview,1983,Charles H. White
Application Sessions,Simulation of the Factory of the Future,On the Use of Simulation Models to Evaluate Alternatives Schedules,1983,S. A. Weiner
Application Sessions,Simulation of the Factory of the Future,On the Use of Simulation Models to Evaluate Alternatives Schedules,1983,J. W. Grant
Application Sessions,Simulation of the Factory of the Future,On the Use of Simulation Models to Evaluate Alternatives Schedules,1983,S. L. Pohly
Application Sessions,Simulation of the Factory of the Future,On the Use of Simulation Models to Evaluate Alternatives Schedules,1983,L. Y. Tsui
Application Sessions,Simulation of the Factory of the Future,On the Use of Simulation Models to Evaluate Alternatives Schedules,1983,S. B. O'Reilly
Application Sessions,Simulation of the Factory of the Future,"Simulation, Manufacturing and Graphics",1983,Van B. Norman
Application Sessions,Computer Performance Simulation,An Open Queueing Network View of Computer System Performance,1983,Duane R. Ball
Application Sessions,Computer Performance Simulation,BWQUE - Interactive Program for Computer Performance Evaluation,1983,Ricardo F. Garzia
Application Sessions,Manufacturing,A GPSS Model of a Unit Load AS/R System and Shipping Department,1983,J. S. Carson
Application Sessions,Manufacturing,A GPSS Model of a Unit Load AS/R System and Shipping Department,1983,II
Application Sessions,Manufacturing,A GPSS Model of a Unit Load AS/R System and Shipping Department,1983,C. H. Wysowski
Application Sessions,Manufacturing,A GPSS Model of a Unit Load AS/R System and Shipping Department,1983,W. A. Johnson
Application Sessions,Manufacturing,A GPSS Model of a Unit Load AS/R System and Shipping Department,1983,N. Wilson
Application Sessions,Manufacturing,A Role for Computer Simulation in the Economic Analysis of Manufacturing Systems,1983,Syed Wali Haider
Application Sessions,Manufacturing,A Role for Computer Simulation in the Economic Analysis of Manufacturing Systems,1983,Leland T. Blank
Application Sessions,Manufacturing,Modeling of Queuing Networks with Finite Capacity Queues,1983,Bahram Keramati
Application Sessions,Manufacturing,Modeling of Queuing Networks with Finite Capacity Queues,1983,Joan M. Lommel
Application Sessions,Simulation of Communications Systems,A Q-GERT Network Simulation Model for a Voice-Data Communication System,1983,Philip Y. Huang
Application Sessions,Simulation of Communications Systems,Routing Table Update Epoch in Packet-Switching Networks,1983,K. A. Dassel
Application Sessions,Simulation of Communications Systems,Routing Table Update Epoch in Packet-Switching Networks,1983,W. Chou
Application Sessions,Simulation of Communications Systems,Routing Table Update Epoch in Packet-Switching Networks,1983,A. A. Nilsson
Application Sessions,Simulation of Communications Systems,A Simulation Study of a Multi-Nodal Communications Network with Contention,1983,S. Kumar
Application Sessions,Graphics in Manufacturing Simulation,Using Graphics to Build Simulation Models,1983,Merriel C. Dewsnup
Application Sessions,Graphics in Manufacturing Simulation,Animation of Output Applied to Manufacturing Capacity Analysis,1983,D. J. Medeiros
Application Sessions,Graphics in Manufacturing Simulation,Animation of Output Applied to Manufacturing Capacity Analysis,1983,John T. Larkin
Application Sessions,Traffic Systems,Stochastic Simulation of the Temporal and Spatial Interactions in Urban Travel,1983,Ryuichi Kitamura
Application Sessions,Traffic Systems,Stochastic Simulation of the Temporal and Spatial Interactions in Urban Travel,1983,Tenny N. Lam
Application Sessions,Traffic Systems,A Simulation Model for Managing State Highway Maintenance,1983,J. F. Huang
Application Sessions,Traffic Systems,A Simulation Model for Managing State Highway Maintenance,1983,S. M. Moussavi
Application Sessions,Traffic Systems,A Simulation Model for Managing State Highway Maintenance,1983,D. R. Drew
Application Sessions,Traffic Systems,An Analysis and Simulation of an Experimental Suez Canal Traffic Control System,1983,Thomas D. Clark  Jr.
Application Sessions,Traffic Systems,An Analysis and Simulation of an Experimental Suez Canal Traffic Control System,1983,Magdi M. Kabil
Application Sessions,Traffic Systems,An Analysis and Simulation of an Experimental Suez Canal Traffic Control System,1983,Moussa I. Mousa Mostafa
Application Sessions,Simulation Language Design,SINDECS-R: A Robotic Work Cell Simulator,1983,A. P. Robinson
Application Sessions,Simulation Language Design,SINDECS-R: A Robotic Work Cell Simulator,1983,S. Y. Nof
Application Sessions,Simulation Language Design,A Modular Approach to the Simulation of Manufacturing Processes,1983,Sarah A. Shoaf
Application Sessions,Simulation Language Design,CODESIM: A Compact Discrete Event Simulator,1983,Lawrence L. Rose
Application Sessions,Teaching Simulation,Professional Ethics and Simulation,1983,John McLeod
Application Sessions,Teaching Simulation,An Approach to Teaching Simulation to Undergraduates,1983,Maurice F. Aburdene
Application Sessions,Teaching Simulation,An Approach to Teaching Simulation to Undergraduates,1983,David Finkel
Application Sessions,Simulation Development,A Development Methodology Applied to a Radar System Simulation,1983,Jane Harmon
Application Sessions,Simulation Development,A Development Methodology Applied to a Radar System Simulation,1983,Jay Landreth
Application Sessions,Simulation Development,A Development Methodology Applied to a Radar System Simulation,1983,Donald Lausch
Application Sessions,Simulation Development,A Development Methodology Applied to a Radar System Simulation,1983,Padman Nagenthiram
Application Sessions,Simulation Development,A Development Methodology Applied to a Radar System Simulation,1983,Henry Ramirez
Application Sessions,Simulation Development,A Software Development Environment for Simulation Programming,1983,Richard Reese
Application Sessions,Simulation Development,A Software Development Environment for Simulation Programming,1983,Sallie Sheppard
Application Sessions,Simulation Development,Model Specification with Respect to Analysis,1983,C. Michael Overstreet
Application Sessions,Environmental Modeling,A Predictive Tool for Quantifying Wind Erosion from Coal Surfaces,1983,Mary Ann Grelinger
Application Sessions,Environmental Modeling,A Computer Model to Determine Pathogen Transport Through Environmental Pathways,1983,Robert E. Sheridan  Jr.
Application Sessions,Environmental Modeling,A Computer Model to Determine Pathogen Transport Through Environmental Pathways,1983,Kathleen E. Hain
Application Sessions,Environmental Modeling,A Computer Model to Determine Pathogen Transport Through Environmental Pathways,1983,Roger L. Tyler
Application Sessions,Environmental Modeling,Developing Figures of Merit for Determining Relative Air Quality,1983,Meyer Katzper
Application Sessions,Microcomputer Simulation,"""INTERACTIVE"" - A User Friendly Simulation Language",1983,Ronald R. Mourant
Application Sessions,Microcomputer Simulation,"""INTERACTIVE"" - A User Friendly Simulation Language",1983,Raman Lakshmanan
Application Sessions,Microcomputer Simulation,A MicroNET Application,1983,William R. Lilegdon
Application Sessions,Microcomputer Simulation,A MicroNET Application,1983,Joseph J. Talavage
Application Sessions,Microcomputer Simulation,A Microcomputer Based Simulation Model for a Military Scheduling Application,1983,Daniel G. Shimshak
Application Sessions,Microcomputer Simulation,A Microcomputer Based Simulation Model for a Military Scheduling Application,1983,Dean J. Saluti
Application Sessions,Potpourri,The Use of Simulation in Accounting: A Managerial Emphasis,1983,Daniel E. O'Leary
Application Sessions,Potpourri,Optimization by Simulated Annealing: A Preliminary Computational Study for the TSP,1983,Christopher C. Skiscim
Application Sessions,Potpourri,Optimization by Simulated Annealing: A Preliminary Computational Study for the TSP,1983,Bruce L. Golden
Application Sessions,Simulation Support Systems,Interactive Modeling and Simulation of Transaction Flow or Network Models Using the Ada Simulation Support Environment,1983,Heimo H. Adelsberger
Application Sessions,Simulation Support Systems,Interactive Graphics and Menus for Computer Network Models,1983,Donald F. DuBois
Application Sessions,Military Applications I,Priority Dispatch and Aircraft Scheduling: A Study of Strategic Airlift Scheduling,1983,Gerald R. Armstrong
Application Sessions,Military Applications I,Priority Dispatch and Aircraft Scheduling: A Study of Strategic Airlift Scheduling,1983,Joseph W. Coleman
Application Sessions,Military Applications I,Priority Dispatch and Aircraft Scheduling: A Study of Strategic Airlift Scheduling,1983,Vernon H. Hamilton
Application Sessions,Military Applications I,Priority Dispatch and Aircraft Scheduling: A Study of Strategic Airlift Scheduling,1983,Jerry W. Poe
Application Sessions,Military Applications I,Evaluation of a METRIC Inventory System Using Simulation,1983,James R. Coakley
Application Sessions,Military Applications I,Evaluation of a METRIC Inventory System Using Simulation,1983,Charles G. Carpenter
Application Sessions,Military Applications I,Dynamic Variable Resolution in the Quickscreen Combat Model,1983,John B. Gilmer  Jr.
Application Sessions,Graphics,The Aircraft Movement Simulation Model,1983,Michel A. Thomet
Application Sessions,Graphics,The Growth Process of Tropical Trees: A Simulation with Graphic Output,1983,Carol Lewis Weeks
Application Sessions,Graphics,The Growth Process of Tropical Trees: A Simulation with Graphic Output,1983,John Craig Comfort
Application Sessions,Graphics,Simulation and Animation of an Assembly System,1983,Bahram Keramati
Application Sessions,Graphics,Simulation and Animation of an Assembly System,1983,Christine M. Kelly-Sacks
Application Sessions,Graphics,Simulation and Animation of an Assembly System,1983,Gregory L. Tonkay
Application Sessions,Military Applications II,A Dynamic Long Range Budget Model to Assist Navy Planners,1983,Samuel Graves
Application Sessions,Military Applications II,A Dynamic Long Range Budget Model to Assist Navy Planners,1983,Rolf Clark
Application Sessions,Military Applications II,The Department of Defense Contractor Investment Policy Model,1983,Richard William Barker
Application Sessions,Military Applications II,The Department of Defense Contractor Investment Policy Model,1983,Kenneth C. Konwin
Application Sessions,Military Applications II,System Dynamics and Conventional Approaches for Managing Technological Substitution in National Security Planning,1983,M. Moussavi
Application Sessions,Military Applications II,System Dynamics and Conventional Approaches for Managing Technological Substitution in National Security Planning,1983,I. Santoso
Application Sessions,Military Applications II,System Dynamics and Conventional Approaches for Managing Technological Substitution in National Security Planning,1983,S. Young
Application Sessions,Military Applications II,System Dynamics and Conventional Approaches for Managing Technological Substitution in National Security Planning,1983,D. Drew
Keynote Address,,Artificial Intelligence and Simulation,1984,Robert E. Shannon
Software Tutorials,,Introduction to GPSS,1984,Thomas J. Schriber
Software Tutorials,,SLAM II Tutorials,1984,Jean J. O'Reilly
Software Tutorials,,SLAM II Tutorials,1984,A. Alan B. Pritsker
Software Tutorials,,SLAM II Tutorials,1984,William R. Lilegdon
Software Tutorials,,UNIFIT: Interactive Package for Fitting Probability Distributions to Observed Data,1984,Averill M. Law
Software Tutorials,,UNIFIT: Interactive Package for Fitting Probability Distributions to Observed Data,1984,Stephen G. Vincent
Software Tutorials,,Simulation with INSIGHT,1984,Stephen D. Roberts
Software Tutorials,,Introduction to SIMAN,1984,C. Dennis Pegden
